id,entity
2318,"Camera chính: 12 MP, f/1.6, 26mm, 1.4µm, dual pixel PDAF, OIS<br/> Camera tele: 12 MP, f/2.0, 52mm, 1/3.4"", 1.0µm, PDAF, OIS, 2x optical zoom<br/> Camera góc siêu rộng: 12 MP, f/2.4, 120˚, 13mm, 1/3.6""<br/> Cảm biến: TOF 3D LiDAR scanner"
2319,"12 MP, f/2.2, 23mm (wide), 1/3.6""<br/> SL 3D, (depth/biometrics sensor)"
2320,"Trước: 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS<br/>Sau: 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
2321,Sạc nhanh 20W<br/>Sạc không dây 15W<br/>Power Delivery 2.0
2322,"5.0, A2DP, LE"
2323,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
2324," A-GPS, GLONASS, GALILEO, QZSS"
2325,160.8 x 78.1 x 7.4 mm
2326,228 
2327,Apple A16 Bionic 6 nhân
2328, 6 nhân
2329,"Camera chính: 48 MP, f/1.8, 24mm, OIS <br> Camera góc siêu rộng: 12 MP, f/2.2, 120˚, 1.4µm<br> Camera tele: 12 MP, f/2.8, PDAF, OIS, 3x optical zoom <br> Cảm biến độ sâu TOF 3D LiDAR "
2330,"Camera selfie: 12 MP, f/1.9, 23mm, PDAF "
2331,"4K @24 fps, 25 fps, 30 fps, 60 fps<br>1080p @25 fps, 30 fps, 60 fps<br>720p @30 fps<br>4K HDR @30 fps<br>2.8K @ 60 fps<br>HDR với Dolby Vision @60 fps<br>ProRes 4K @ 30fps<br>Chuyển động chậm 1080p @ 120fps, 240 fps"
2332,Sạc nhanh 20W <br>Sạc không dây MagSafe 15W<br>Sạc không dây
2333,Wi‑Fi 6 (802.11ax) with 2x2 MIMO
2334,Dài 174.5mm - Ngang: 71.5mm - Dày 7.85mm
2335,206g
2336,A13 Bionic
2337,iOS 13 hoặc cao hơn (Tùy vào phiên bản phát hành)
2338,1792 x 828 pixel
2339,Camera kép 12MP:<br/>- Camera góc rộng: ƒ/1.8 aperture<br/>- Camera siêu rộng: ƒ/2.4 aperture 
2340,"12 MP, ƒ/2.2 aperture"
2341,"Quay video 4K ở tốc độ 24 fps, 30 fps hoặc 60 fps"
2342,Sạc nhanh 18W<br/>Power Delivery 2.0
2343,5.0
2344,802.11ax Wi‑Fi 6 with 2x2 MIMO
2345,GPS/GNSS
2346,150.9mm - 75.7mm - 8.3mm
2347,"Sạc không dây, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI"
2348,3.46 GHz
2349,"Camera chính: 48 MP, f/1.8, 24mm, OIS <br> Camera góc siêu rộng: 12 MP, f/2.2, 13mm, 120˚<br> Camera tele: 12 MP, f/2.8, 77mm, OIS, 3x optical zoom "
2350,Sạc nhanh 20W <br> Sạc không dây MagSafe <br> Sạc không dây
2351,"A2DP, LE, v5.3"
2352,"Dual-band (2.4 GHz/5 GHz), Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi hotspot, Wi-Fi MIMO"
2353,"BEIDOU, GALILEO, GLONASS, GPS, iBeacon, QZSS"
2354," Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C"
2355,4K 2160p@24fps/30fps/60fps<br>FullHD 1080p@30fps/60fps/240fps<br>HD 720p@30fps
2356,174g
2357,2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55
2358,"Camera góc rộng: 50 MP<br> Ống kính phụ: 0,08 MP"
2359,Sạc có dây 18W 
2360,"Camera chính: 48MP, 24 mm, ƒ/1.78, <br>Camera góc siêu rộng: 12 MP, 13 mm, ƒ/2.2<br>Camera Tele 5x: 12 MP, 120 mm, ƒ/2.8"
2361,Sạc nhanh 20 W<br>Sạc không dây 15W<br>Sạc không dây Qi 7.5W
2362,Sạc nhanh 20W<br>Sạc không dây 15W<br>Sạc không dây Qi 7.5W
2363,Snapdragon 685
2364,"CPU lõi tám, tốc độ lên tới 2,8 GHz"
2365,"Chính 108 MP & Phụ 8 MP, 2 MP"
2366, HD 720p@30fpsFullHD 1080p@30fps
2367,A2DP<br>LE<br>v5.1
2368,Wi-Fi Direct<br>Wi-Fi 802.11 a/b/g/n/ac<br>Wi-Fi hotspot<br>Dual-band (2.4 GHz/5 GHz)
2369,BEIDOU<br>GPS<br>GLONASS<br>GALILEO     
2370,162.24 x 75.55 x 7.97mm
2371,188.5 g
2372,"Redmi Note 13, sạc, Cáp USB Type-C, Dụng cụ lấy SIM, Vỏ bảo vệ, Hướng dẫn sử dụng nhanh"
2373,MediaTek G99
2374,2 nhân 2.2 GHz & 6 nhân 2.0 GHz
2375,"Chính 50 MP & Phụ 5 MP, 2 MP"
2376,1080p@30fps<br>HD 720p@30/120fps
2377,160.1 x 76.8 x 8.4 mm
2378,200 g
2379,1170 x 2532 pixels
2380,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS<br/> 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6"""
2381,"Trước: 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS<br/>Sau: 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 30fps), stereo sound rec."
2382,Sạc nhanh 20W<br/>Power Delivery 2.0
2383,"A-GPS, GLONASS, GALILEO, QZSS"
2384,146.7 x 71.5 x 7.4 mm
2385,1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510
2386,1440 x 3088 pixels (QHD+)
2387,"108 MP, f/1.8 góc rộng<br>10 MP, f/4.9<br>10 MP, f/2.4<br>12 MP, f/2.2 góc siêu rộng "
2388,"40 MP, f/2.2"
2389,"8K@24fps, 4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR10+ "
2390,Sạc pin nhanh 45W <br> Sạc không dây<br> Sạc không dây ngược
2391,"5.2, A2DP, LE"
2392,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct, hotspot"
2393,GPS  GLONASS  GALILEO  QZSS  BEIDOU
2394,163.3 x 77.9 x 8.9 mm
2395,228 g
2396,"Hỗ trợ 5G, Sạc không dây, Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI, Đi kèm bút cảm ứng"
2397,Mediatek Dimensity 7050 (6 nm)
2398,Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55)
2399,ColorOS 14 Android 14  - Thuật toán tối ưu hiệu năng
2400,"Camera góc rộng: 64 MP, f/1.7<br> Camera góc siêu rộng: 8 MP, f/2.2<br> Camera macro: 2 MP, f/2.4"
2401,"Camera góc rộng: 32 MP, f/2.4, 22mm, 1/2.74"", 0.8µm"
2402,"4K@30fps<br>1080@30/60/480 fps, gyro-EIS"
2403,Sạc nhanh 67W 
2404,"v5.2, A2DP, LE, aptX HD, LHDC"
2405,161.1 x 74.7 x 7.5 mm
2406,Điện thoại<br> Bộ sạc x 1<br>Cáp  x 1<br> Dụng cụ đẩy SIM x 1<br>Hướng dẫn sử dụngx 1<br>Ốp lưng bảo vệ x 1
2407,Qualcomm Snapdragon 685
2408,2X Cortex-A78 @ 2.0GHz ; 6X Cortex-A55 @ 1.8GHz
2409,"Camera chính: 50MP, f/1.8 <br> Camera góc rộng: 8MP, f/2.2 <br> Camera Macro: 2MP, f/2.4"
2410,"13MP, f/2.45"
2411,"1080p@30fps, 720p@30fps"
2412,v5
2413,"GPS/AGPS, Glonass"
2414,165.66 x 75.96 x 7.85 mm  
2415,183.5 g
2416,iPhone sử dụng iOS 18<br> Cáp Sạc USB-C (1m)<br> Tài liệu
2417,Mediatek Dimensity 8100 (5 nm)
2418,4x2.85 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55
2419,"Camera góc rộng: 50 MP, f/1.9, 24mm, 1/1.56"", 1.0µm, PDAF, OIS<br>Camera góc siêu rộng:8 MP, f/2.3, 15mm, 120˚, 1/4.0"", 1.12µm<br>Camera macro: 2 MP, f/2.4"
2420,"Camera góc rộng: 16 MP, f/2.5, 26mm, 1/3.09"", 1.0µm"
2421,"4K@30/60fps, 1080p@30/60fps, gyro-EIS"
2422,Sạc có dây 80W 
2423,163.3 x 75.6 x 8.2 mm 
2424,Snapdragon 870 5G (7 nm)
2425,8 nhân ( 1 x Kryo 585 3.2GHz & 3 x Kryo 585 2.42GHz & 4 x Kryo 585 1.80GHz )
2426,"Android 11, MIUI 12"
2427,6.66 inches
2428,48 MP + 8MP + 5MP
2429,20 MP
2430,"4K@30fps, 1080p@30/60/120/240/960fps, gyro-EIS"
2431,"5.1, A2DP, LE"
2432,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot"
2433,"Có, hỗ trợ 2 băng tần A-GPS, GLONASS, BDS, GALILEO, QZSS, NavIC"
2434,163.7 x 76.4 x 7.8 mm
2435,196 g
2436,Hỗ trợ 5G
2437,"Thân máy, cáp sạc, sách HDSH"
2438,Snapdragon 8s Gen 3
2439,Chống rung quang học (OIS) và camera góc siêu rộng 8MP
2440,Sạc nhanh có dây 80W <br>Sạc ngược có dây 7.5W
2441,v5.4 
2442,Wi-Fi 6
2443,Mediatek Helio G85
2444,"2 x 1,6 GHz Cortex-A75 & 6 x 1,6 GHz Cortex-A55"
2445,Camera chính: 50MP<br>Camera cảm biến độ sâu: 2MP
2446,"HD 720p@120fps, FullHD 1080p@60fps, FullHD 1080p@30fps"
2447," 802.11 a / b / g / n / ac, băng tần kép, Wi-Fi Direct, điểm phát sóng"
2448,"Có, với A-GPS, GLONASS, GALILEO"
2449,"168,8 x 78,2 x 8,8 mm"
2450,"164,6 g"
2451,Nhận diện khuôn mặt
2452,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS<br/> 12 MP, f/2.0, 52mm (telephoto), 1/3.4"", 1.0µm, PDAF, OIS, 2x optical zoom<br/> 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6""<br/> TOF 3D LiDAR scanner (depth)"
2453,Dimensity 1100 5G (6 nm)
2454,4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55
2455,"Android 11, Realme UI 2.0"
2456,6.43 inches
2457,"Camera chính (góc rộng): 64 MP, f/1.8 <br> Camera góc siêu rộng: 8 MP, f/2.3 <br> Camera cận cảnh: 2 MP, f/2.4"
2458,"16 MP, f/2.5"
2459,Sạc nhanh 30W
2460,"A-GPS, GLONASS, GALILEO, BDS, QZSS"
2461,158.5 x 73.3 x 8.4 mm
2462,179 g
2463,4K@24/25/30/60fps<br>1080p HD @25/30/60fps<br>720p HD@30fps
2464,"Sạc nhanh 20W, Sạc không dây, Sạc không dây, Sạc pin nhanh, Tiết kiệm pin"
2465,WiFi 6E
2466,"146,7 x 71.5 x 7,65mm"
2467,204g
2468,Snapdragon 8 Gen 1 (4 nm)
2469,"Sạc pin nhanh 45W <br> Sạc không dây Qi  <br> Sạc không dây ngược 4,5W"
2470," Hộp, Sách hướng dẫn,  Bút cảm ứng, Cây lấy sim, Cáp Type C, "
2471, MediaTek Dimensity 8200-Ultra
2472,"1 nhân 3.1 GHz, 3 nhân 3 GHz & 4 nhân 2 GHz"
2473,"Camera chính góc rộng: 50 MP, 1/1.22"", f/1,9<br>Camera góc siêu rộng: 12 MP, f/2,2<br>Camera Tele: 50 MP, f/1,9"
2474,"20 MP, f/2,2"
2475,"4K@24/30/60fp, 1080p@30/120/240/960fps, 1080p@1920fps, gyro-EIS"
2476,Wifi 6
2477,"GPS (L1+L5), GLONASS (G1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)"
2478,162.2 x 75.7 x 8.49 mm (Kính) | 8.62 mm (Da)
2479,197 g (Kính) | 193 g (Da)
2480,"Qualcomm Snapdragon 680, tối đa 2.4GHz"
2481, 4 nhân 2.4 GHz & 4 nhân 1.9 GHz
2482,"ColorOS 13.1.1, nền tảng Android 13"
2483,50 MP (chính) + 2 MP (Xóa phông)
2484,HD 720p@120fps <br> FullHD 1080p@30fps<br>HD 720p@30fps
2485,"Siêu sạc nhanh SUPERVOOC 67W , tiết kiệm pin"
2486,Dual-band (2.4 GHz/5 GHz)<br>Wi-Fi hotspot<br>Wi-Fi Direct<br>Wi-Fi 802.11 a/b/g/n/ac
2487,"GLONASS, GPS, GALILEO, QZSS"
2488,Đen: 160 x 73.23 x 7.93 mm <br> Xanh: 160 x 73.23 x 7.99 mm
2489,180g
2490,Snapdragon 8 Gen 2 for Galaxy
2491,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz"
2492,"Camera chính 50 MP & Phụ 12 MP, 10 MP"
2493,HD 720p@30fps<br>FullHD 1080p@30fps<br>4K 2160p@60fps<br>8K 4320p@24fps<br>8K 4320p@30fps
2494,Sạc nhanh 25 W <br>  Sạc ngược không dây <br> Sạc không dây
2495,802.11 a/b/g/n/ac/ax
2496,BEIDOU<br>GPS<br> GLONASS<br>GALILEO
2497,146.3 x 70.9 x 7.6 mm
2498,168 g
2499,ASUS
2500,Snapdragon® 8+ Gen 1
2501,1 nhân 3.19 GHz Cortex-X2<br>3 nhân 2.75 GHz Cortex-A710 <br>4 nhân 1.80 GHz Cortex-A510
2502,1080 x 2448 pixels (FullHD+)
2503,"Camera chính góc rộng: 50 MP, f/1.9, PDAF<br>Camera góc siêu rộng:13 MP, f/2.2 <br>Camera macro: 5 MP"
2504,"8K@24fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@480fps; gyro-EIS"
2505,Sạc nhanh 65W <br>Sạc ngược 10W<br>Power Delivery 3.0<br>Quick Charge 5
2506,"5.2, A2DP, LE, aptX HD, aptX Adaptive"
2507,"Wi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct, hotspot"
2508,"GPS, A-GPS. Up to dual-band: GLONASS (1), BDS (2), GALILEO (2), QZSS (2), NavIC"
2509,173 x 77x 10.4 mm 
2510, 239g
2511,"Bộ nguồn USB (65-Watt), Cáp USB-C sang USB-C, Aero Case, ROG AR Card, Que chọc khay SIM, Tài liệu (hướng dẫn sử dụng, thẻ bảo hành)"
2512,Snapdragon 8 Gen 2 for Galaxy (4nm) 8 nhân
2513,Android 13 
2514,2176 x 1812 pixels (QXGA+)
2515,"Camera siêu rộng: 12MP F2.2, 123°, 1.12μm<br>Camera góc rộng: 50MP, F1.8, Dual Pixel AF, OIS, 2.0μm<br>Camera Tele: 10 MP, F2.4, PDAF, OIS, 1.0μm, zoom 3X, zoom kỹ thuật số 30X"
2516,"Camera bên ngoài:10 MP, f/2.2 <br> Camera bên trong: 4 MP, F1.8"
2517,8K 4320p@30fps
2518,Sạc  nhanh 25W <br>Sạc không dây <br>Sạc ngược không dây 
2519,IPX8 
2520,Dual-band (2.4 GHz/5 GHz)<br>Wi-Fi 802.11 a/b/g/n/ac/ax<br>Wi-Fi MIMO
2521,GLONASS<br>GPS<br>GALILEO<br>QZSS<br> BEIDOU
2522,Mở: 154.9 x 129.9 x 6.1mm <br>Gập: 154.9 x 67.1 x 13.4mm
2523,253 g
2524,MediaTek Dimensity 8100 Ultra 8 nhân
2525,Tốc độ CPU 2.8 GHz
2526,"Android 12, MIUI 13"
2527,108MP + 8MP + 2MP
2528,20MP
2529,4K 3840x2160 ở tốc độ 30fps<br>1080p 1920x1080 ở tốc độ 60fps<br>1080p 1920x1080 ở tốc độ 30fps<br>720p 1280x720 ở tốc độ 30fps
2530, Không có
2531,"A-GPS (GLONASS (1), BDS (3), GALILEO (2), QZSS (2), NavIC)"
2532,163.1 x 75.9 x 8.6 mm
2533, MediaTek Dimensity 9200+
2534,"1x Arm Cortex-X3, lên đến 3,35GHz3x Arm Cortex-A715, lên đến 3,0GHz4x Arm Cortex-A510, lên đến 2,0GHz"
2535,"Camera chính góc rộng: 50 MP, 1/1.22""<br>Camera góc siêu rộng: 12 MP<br>Camera Tele: 50 MP"
2536,"8K@24fps (HDR), 4K@24/30/60fp, 1080p@30/120/240/960fps, 1080p@1920fps, gyro-EIS"
2537,Sạc nhanh 120 W
2538,"2,4 GHz/Wi-Fi 5GHz<br>Wi-Fi 6"
2539,"Kính: 162,2mm x 75,7mm x 8,49mm<br>PU: 162,2mm x 75,7mm x 8,62mm"
2540,Kính: 206g <br> PU: 200g
2541,MediaTek Helio G35 8 nhân
2542,"8 nhân, lên đến 2.3GHz"
2543,"8 MP, f/2.0, FOV 78°"
2544,5MP (f/2.2); FOV 76.8°
2545,"Wi-Fi 5 (802.11ac), 802.11a/b/g/n"
2546,"Định vị GPS, A-GPS, BeiDou, GLONASS và hệ thống định vị Galileo"
2547,164.2 x 75.6 x 8.3 mm
2548,189g
2549,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp microUSB, Củ sạc nhanh rời đầu Type A"
2550,Snapdragon 778G 5G 8 nhân
2551," 1 nhân 2.4 GHz, 3 nhân 2.2 GHz & 4 nhân 1.9 GHz"
2552,"Camera chính: 108 MP, f/1.8, PDAF, OIS <br> Camera gó siêu rộng: 12 MP, f/2.2 <br> Camera macro: 5 MP, f/2.4 <br> Camera chân dung: 5 MP, f/2.4"
2553,"32 MP, f/2.2"
2554,163.7 x 76.1 x 7.6 mm
2555,181 g
2556,"Bảo hành chính hãng 12 tháng, 1 ĐỔI 1 trong 30 ngày đầu. "
2557,Exynos 2200 8 nhân
2558,"1 nhân 2.8 GHz, 3 nhân 2.5 GHz & 4 nhân 1.8 GHz"
2559,"50 MP & Phụ 12 MP, 8 MP"
2560,10 MP
2561,"8K 4320p@24fps<br>4K 2160p@60/30fps,br>FullHD 1080p@60/30fps<br>HD 720p@960/30fps"
2562,"BEIDOU,  QZSS, GPS, GLONASS, GALILEO"
2563,158 x 76.5 x 8.2 mm
2564,209 g
2565,"Bảo mật vân tay, Nhận diện khuôn mặt, Điện thoại AI"
2566,Điện thoại thông minh<br>Cáp truyền dữ liệu<br>Que lấy sim
2567,Qualcomm SM8350 Snapdragon 888 5G (5nm)
2568,"1x2,84 GHz Cortex-X1 & 3x2,42 GHz Cortex-A78 & 4x1,80 GHz Cortex-A55"
2569,Android 11
2570,7.1 inch
2571,LTPO AMOLED
2572,"Camera góc rộng: 50 MP, f/1.8, OIS<br>Camera Tele: 13 MP, f/2.4, 2x optical zoom, PDAF<br>Camera góc siêu rộng:16 MP, f/2.2"
2573,"Camera góc rộng: 32 MP, f/2.4<br>Camera phụ: 32 MP, f/2.4"
2574,"4K@30/60fps, 1080p@30/60/240fps, con quay hồi chuyển-EIS, HDR"
2575,Sạc có dây 33W<br>Sạc ngược có dây 10W<br> Sạc không dây 15W
2576,"v5.2, A2DP, LE, aptX HD"
2577,"GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5)"
2578,"Khi mở ra: 132,6 x 140,2 x 8,0 mm<br>Khi gấp lại: 132,6 x 73 x 15,9 mm"
2579,275 g
2580,Snapdragon 8+ Gen 1 8 nhân
2581,"1 nhân 3.18 GHz, 3 nhân 2.7 GHz & 4 nhân 2 GHz"
2582,"Camera góc rộng: 12 MP, f/1.8, PDAF, OIS <br> Camera góc siêu rộng: 12 MP, f/1.12, 123˚"
2583,"10 MP, f/2.4"
2584,"4K@30/60fps, 1080p@60/240fps, 720p@960fps, HDR10+"
2585,"Sạc nhanh 25W <br>Sạc nhanh không dây 10W<br> Sạc không dây ngược 4,5W"
2586,IPX8
2587,"802.11 a/b/g/n/ac/ax, dual-band, Wi-Fi Direct, hotspot"
2588,"GLONASS,  GPS,  GALILEO,  QZSS,  BEIDOU"
2589,Khi mở: 165.2 x 71.9 x 6.9mm <br>Khi gập:  84.9 x 71.9 x 15.9-17.1 mm
2590, 187 g
2591,Bảo hành chính hãng 12 tháng từ 29/1/2024 - 28/1/2025
2592,"Camera siêu rộng: 12MP, F2.2, 123°, 1.12 μm, FF<br>Camera chính: 12MP, F1.8, Dual Pixel, 1.8μm, OIS"
2593,"10MP, F2.4, 1.22μm"
2594,4K 2160p@60fps
2595,Sạc tối đa: 25W<br>Sạc không dây<br>Sạc pin nhanh<br>Tiết kiệm pin
2596,"GLONASS, GPS, GALILEO, QZSS, BEIDOU"
2597,Mở: 165.1 x 71.9 x 6.9mm <br>Gập: 85.1 x 71.9 x 15.1mm
2598,187g
2599,MediaTek Helio G96
2600,"Octa-core CPU, up to 2.05GHz"
2601,"Android 11, MIUI 12.5"
2602,"Camera góc rộng: 108 MP, f/1.9, PDAF <br> Camera góc siêu rộng: 8 MP <br> Camera Tele: 2 MP, f/2.4 <br> Camera chân dung: 2MP f/2.4"
2603,16MP f/2.4
2604,1080p 1920x1080 | 30fps <br>720p 1280x720 | 30fps
2605,Sạc nhanh 67W <br> hỗ trợ giao thức sạc nhanh QC3 + / PD2.0 / PD3.0
2606,v5.1  LE  A2DP
2607,163.7 x 76.2 x 8.3 mm
2608,202g
2609,"Máy, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C, Củ sạc nhanh rời đầu Type A 67W"
2610,Sạc nhanh 20W<br/>Sạc nhanh không dây 15W<br/>Power Delivery 2.0
2611,Dimensity 1080 (5 nm)
2612,2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55
2613,"Camera góc rộng: 48MP, f/1.8, 26mm , 1/2.0"", 0.8µm, PDAF, OIS <br> Camera góc siêu rộng: 8MP, f/2.2, 123, 1/4.0"", 1.12µm <br> Camera macro: 5MP, f/2.4"
2614,"Camera góc rộng: 13MP, f/2.2, 1/3.1"", 1.12µm"
2615,"4K@30fps, 1080p@30/60fps"
2616, Sạc nhanh 25 W
2617,"802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 MIMO"
2618,161.3 x 78.1 x 8.2 mm
2619,199 g
2620,Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm)
2621,"MIUI 13, Android 12."
2622,"Camera góc rộng: 64 MP, f/1.9, 26mm, 1/1.73"", 0.8µm, PDAF<br>Camera góc siêu rộng:8 MP, f/2.2, 120˚<br>Camera macro: 2 MP, f/2.4"
2623,"Camera góc rộng: 20 MP, f/2.4, 1/2.0"", 0.8µm"
2624,"4K@30/60fps, 1080p@30/60/120fps, 720p@960fps, HDR"
2625,"Sạc có dây 120W , PD3.0, QC3"
2626,"v5.2, A2DP, LÊ"
2627, 802.11 a/b/g/n/ac/6e
2628,"GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5)"
2629,"162,5 x 76,7 x 8,5 mm "
2630,210 g
2631,Apple A12 Bionic
2632,iOS 14
2633,7MP
2634,"2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps"
2635,Sạc nhanh 15W<br/>Power Delivery 2.0
2636,"v5.0, A2DP, LE"
2637,"802.11 a/b/g/n/ac, 2 ăng-ten, điểm truy cập cá nhân"
2638,"A-GPS, GLONASS"
2639,"150,9 x 75,7 x 8,3 mm"
2640,"Sạc không dây, Nhận diện khuôn mặt, Kháng nước, kháng bụi"
2641,"Thân máy, cáp USB-C to Lightning, sách HDSD"
2642, Snapdragon 8 Gen 2 (4 nm)
2643,Flyme 10
2644,6.55 inches
2645,"Camera góc rộng: 50 MP, f/1.9, 24mm, 1/1.56"", PDAF, OIS<br>Camera góc siêu rộng: 16 MP, f/2.4, 16mm, 122˚ <br>5 MP, f/2.4"
2646,"Camera góc rộng: 32 MP, f/2.5"
2647,"8K, 4K, 1080p; gyro-EIS"
2648,802.11 а/b/g/n/ac/6e/7
2649,"GPS (L1+L5), GLONASS, BDS (B1I+B1c+B2a), GALILEO, QZSS"
2650,157.9 x 73.5 x 8 mm
2651,Snapdragon 865
2652,8 nhân (1x2.84 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.8 GHz Kryo 585)
2653,"Android 10, One UI 2.5"
2654,"Camera chính: 12 MP, f/1.8 <br/> Camera tele: 8 MP, f/2.0, zoom quang 3x<br/> Camera góc siêu rộng: 12 MP, f/2.2"
2655,"32 MP, f/2.0, AF"
2656,"Trước: 4K, 1080p<br/>Sau: 8K, 4K, 1080p, gyro-EIS"
2657,"Sạc nhanh 15W, hỗ trợ sạc không dây, sạc ngược không dây"
2658,159.8 x 74.5 x 8.4 mm
2659,"Sạc không dây, Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi"
2660,"Hộp, Sạc, Cây lấy sim, Cáp Type C, Sách hướng dẫn"
2661,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
2662,"50MP, f/1.6 | PDAF | 6P "
2663,32 MP 
2664, WIFI 2.4+5GHz
2665,Có hỗ trợ
2666,163.69 x 75.6 x 8.45mm
2667,"TECNO SPARK, ốp lưng, củ và cáp sạc, que chọc SIM, dán chống xước, sách hướng dẫn, thẻ bảo hành"
2668,"Camera góc rộng: 12 MP, f/1.8, PDAF, OIS <br> Camera góc siêu rộng: 12 MP, f/2.2, 123˚"
2669,Dimensity 1200
2670,Sạc nhanh 50W
2671,MediaTek Dimensity 8100 (5 nm)
2672,"4x2,85 GHz Cortex-A78 & 4x2,0 GHz Cortex-A55"
2673,"Camera gốc rộng: 48 MP, PDAF, OIS <br> Camera cực rộng: 8 MP, 119˚ <br> Camera Macro: 2 MP, f/2.4"
2674,Camera gốc rộng: 20 MP
2675,"4K@30fps, 1080p@30/60/120fps, 720p@960fps; gyro-EIS"
2676,"5.3, A2DP, LE"
2677,"Dual-band (2.4 GHz/5 GHz), Wi-Fi 802.11 a/b/g/n/ac/ax , Wi-Fi Direct , Wi-Fi hotspot"
2678,A-GPSBDS
2679,"163,1 x 76,2 x 8,5 mm"
2680,Dimensity 8200 Ultimate (4 nm)
2681,108MP+2MP+2MP 
2682,Exynos 1280 (5 nm)
2683,2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55
2684,"Camera góc rộng: 50 MP, f/1.8,  PDAF, OIS<br>Camera góc siêu rộng:8 MP, f/2.2, 120˚ <br> 2 MP, f/2.4"
2685,"Camera góc rộng: 13 MP, f/2.2"
2686,GPS<br> GLONASS<br> GALILEO<br> BDS
2687,161.7 x 77.2 x 8.8 mm
2688,208 g 
2689,"Cáp Type C, Cây lấy sim, Hộp, Sách hướng dẫn "
2690, Apple A15 Bionic 6 nhân
2691,iOS 15
2692,Huawei
2693,Kirin 9010
2694,Camera chính: 50MP <br>Ống kính khẩu độ thay đổi f/1.4 - 4.0<br>Camera góc siêu rộng: 12.5MP<br>Camera tele: 48MP 
2695,Sạc nhanh có dây 100W <br>Sạc không dây 80W
2696,Đầy đủ phụ kiện từ nhà sản xuất
2697,Snapdragon 7+ Gen 2 (4 nm)
2698,1x2.91 GHz Cortex-A710 & 3x2.49 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510
2699,"Camera góc rộng: 64 MP, 1/2"", 0.7µm, PDAF, OIS<br> Camera góc siêu rộng: 8MP, f/2.2, 120˚, 1/4"", 1.12µm<br>Camera Macro: 2 MP, f/2.4"
2700,Camera góc rộng: 16 MP
2701,"4K@30fps, 1080p@30/60/120/240fps"
2702,802.11 a/b/g/n/ac/6e
2703,161.1 x 75 x 7.9 mm
2704,Google Tensor G2 (5 nm)
2705,"2x2,85 GHz Cortex-X1 & 2x2,35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55"
2706,"Camera rộng:50MP, f/1.9, 25mm, 1.2µm, PDAF đa hướng, Laser AF, OIS <br> Camera siêu rộng; 12MP, f/2.2, 114˚, 1.25µm"
2707,"Camera siêu rộng; 10,8 MP, f/2.2, 21mm , 1 / 3,1 "", 1,22µm"
